Timing is on.
 brand_id |                       brand                        | t_hour | t_minute | ext_price 
  4002001 | importoedu pack #1                                 |     17 |        0 |   6377.91
  3003002 | exportiexporti #2                                  |     19 |       31 |   6366.45
  6005003 | scholarcorp #3                                     |     18 |       29 |   6364.12
  6015006 | scholarbrand #6                                    |     18 |       16 |   6359.25
  8009005 | maxinameless #5                                    |      8 |       49 |   6345.95
  3002001 | importoexporti #1                                  |      9 |       53 |   6342.41
  6007007 | brandcorp #7                                       |     18 |       48 |   6311.46
  2001001 | amalgimporto #1                                    |     17 |        7 |   6305.22
  4001001 | amalgedu pack #1                                   |     19 |       43 |   6299.54
  5002001 | importoscholar #1                                  |     19 |       24 |   6299.20
  1001001 | amalgamalg #1                                      |     19 |       32 |   6285.24
  7012010 | importonameless #10                                |     19 |       12 |   6269.20
  8016004 | corpmaxi #4                                        |     17 |       53 |   6231.26
  3001001 | amalgexporti #1                                    |     17 |        9 |   6229.44
  4003001 | exportiedu pack #1                                 |      8 |       53 |   6213.00
  4001001 | amalgedu pack #1                                   |      6 |       33 |   6211.80
  7010004 | univnameless #4                                    |     17 |       21 |   6202.40
  6009002 | maxicorp #2                                        |     19 |       14 |   6195.60
  9010009 | univunivamalg #9                                   |     19 |       59 |   6194.82
  7015002 | scholarnameless #2                                 |     19 |       43 |   6192.12
  4004001 | edu packedu pack #1                                |     19 |       19 |   6190.03
  9008002 | namelessmaxi #2                                    |      6 |       12 |   6185.85
  5004001 | edu packscholar #1                                 |      8 |       58 |   6181.68
  5004001 | edu packscholar #1                                 |     18 |       10 |   6173.50
  5003001 | exportischolar #1                                  |      9 |        0 |   6154.16
 10001017 | amalgunivamalg #17                                 |     17 |       29 |   6148.71
 10016001 | corpamalgamalg #1                                  |     17 |       34 |   6146.66
  4004001 | edu packedu pack #1                                |      9 |       53 |   6144.88
  2001001 | amalgimporto #1                                    |     19 |       41 |   6139.10
  6011005 | amalgbrand #5                                      |     19 |       58 |   6132.00
  6003007 | exporticorp #7                                     |      9 |       14 |   6120.18
  5003002 | exportischolar #2                                  |      8 |       12 |   6118.13
  3002001 | importoexporti #1                                  |      8 |       44 |   6110.72
